customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCalls,Churn
CUST-0820,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,90.41,1013.93,3,No
CUST-0821,Female,0,No,Yes,64,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),77.38,8203.44,9,No
CUST-0822,Female,1,No,No,10,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),38.21,2543.65,9,Yes
CUST-0823,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,23.0,8031.49,1,No
CUST-0824,Female,1,Yes,No,24,Yes,No,DSL,No internet service,No,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),29.07,2846.9,7,No
CUST-0825,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),71.52,6805.94,6,Yes
CUST-0826,Male,0,No,No,67,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),95.36,2155.4,9,Yes
CUST-0827,Female,0,Yes,Yes,58,Yes,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Mailed check,52.14,5832.93,8,No
CUST-0828,Male,0,Yes,No,27,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,No,One year,No,Credit card (automatic),56.67,2828.5,1,No
CUST-0829,Female,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,113.28,4438.52,4,Yes
CUST-0830,Male,0,No,No,35,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,39.73,5868.05,5,No
CUST-0831,Male,0,No,No,53,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,28.58,5130.68,1,No
CUST-0832,Male,0,No,Yes,44,Yes,No phone service,No,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Mailed check,53.03,5021.27,1,Yes
CUST-0833,Female,1,No,Yes,26,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),94.08,588.24,9,No
CUST-0834,Male,1,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),81.86,2180.49,3,No
CUST-0835,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),60.41,4982.71,7,No
CUST-0836,Male,0,Yes,No,50,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,One year,Yes,Electronic check,116.4,177.03,4,No
CUST-0837,Male,0,No,Yes,12,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,92.97,2194.09,8,No
CUST-0838,Female,0,Yes,No,4,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),24.31,2007.79,3,No
CUST-0839,Male,0,No,No,48,Yes,Yes,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),93.95,2187.25,2,Yes
CUST-0840,Male,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,20.45,4668.16,9,No
CUST-0841,Female,0,Yes,No,1,Yes,No,DSL,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.33,5070.58,7,Yes
CUST-0842,Male,1,Yes,No,66,Yes,No,DSL,No,Yes,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),39.47,7909.92,0,No
CUST-0843,Male,0,No,No,30,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,89.04,3369.52,8,Yes
CUST-0844,Male,0,No,No,3,No,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No,No,Two year,Yes,Bank transfer (automatic),49.6,8062.56,3,No
CUST-0845,Male,0,No,No,21,Yes,No,DSL,No,No,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),107.05,5678.27,8,No
CUST-0846,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Mailed check,52.37,7941.72,7,No
CUST-0847,Female,0,No,Yes,62,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,81.21,7254.2,2,Yes
CUST-0848,Male,1,Yes,No,38,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),47.16,5987.59,2,No
CUST-0849,Female,0,Yes,No,15,Yes,Yes,No,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,111.56,3109.71,8,No
CUST-0850,Male,1,No,No,52,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,97.66,2111.32,2,No
CUST-0851,Female,0,Yes,Yes,46,Yes,No,No,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,42.82,1948.8,3,No
CUST-0852,Male,0,Yes,Yes,25,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,114.78,8284.77,8,Yes
CUST-0853,Male,0,Yes,No,21,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),54.43,8340.34,3,No
CUST-0854,Male,0,No,Yes,5,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No internet service,One year,No,Bank transfer (automatic),84.49,6310.99,2,No
CUST-0855,Male,1,Yes,No,70,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),93.77,7691.12,6,No
CUST-0856,Male,1,No,Yes,47,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,20.34,7996.72,5,No
CUST-0857,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),115.81,4459.33,0,Yes
CUST-0858,Female,0,No,Yes,18,Yes,No,No,Yes,No,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),53.13,5479.5,9,Yes
CUST-0859,Male,0,Yes,Yes,21,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.36,3653.63,7,No
CUST-0860,Female,1,No,No,23,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,104.77,3651.34,0,No
CUST-0861,Male,0,No,Yes,64,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,89.7,351.64,3,No
CUST-0862,Female,0,Yes,No,67,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),26.85,3784.44,5,No
CUST-0863,Female,0,No,No,40,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,29.94,5865.24,5,No
CUST-0864,Female,0,No,No,10,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,90.95,3681.65,6,Yes
CUST-0865,Male,0,No,No,52,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),25.63,7592.26,4,No
CUST-0866,Male,0,No,No,61,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),111.55,2905.31,4,Yes
CUST-0867,Female,1,No,No,64,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,93.64,1169.95,3,No
CUST-0868,Male,0,No,Yes,5,Yes,Yes,No,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),52.22,7063.95,5,Yes
CUST-0869,Female,0,No,No,53,Yes,Yes,No,No,Yes,No internet service,No,No,No internet service,One year,No,Mailed check,55.02,5869.22,6,Yes
CUST-0870,Male,1,No,No,55,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),69.66,2117.48,9,No
CUST-0871,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,54.82,4675.47,9,No
CUST-0872,Female,1,Yes,No,56,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),97.91,3506.88,0,No
CUST-0873,Male,0,No,No,59,No,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),117.42,8169.18,8,Yes
CUST-0874,Female,0,No,No,69,Yes,No,DSL,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,77.62,5290.86,7,Yes
CUST-0875,Male,1,Yes,No,59,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Credit card (automatic),63.5,1393.14,6,No
CUST-0876,Female,0,Yes,No,2,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,40.72,4377.65,8,No
CUST-0877,Female,0,Yes,Yes,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,84.65,7506.72,2,Yes
CUST-0878,Male,0,No,No,60,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),87.93,5847.93,9,Yes
CUST-0879,Male,0,Yes,Yes,51,No,No phone service,DSL,Yes,No,Yes,No,No internet service,No internet service,Two year,No,Electronic check,87.89,7332.17,3,No
CUST-0880,Male,0,No,No,30,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),20.75,2191.97,6,Yes
CUST-0881,Female,0,No,No,11,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,109.71,7730.67,5,No
CUST-0882,Male,1,Yes,Yes,39,Yes,No,DSL,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,52.49,6578.22,1,No
CUST-0883,Female,0,No,Yes,63,Yes,No phone service,DSL,No,No,Yes,Yes,No,No internet service,Two year,No,Electronic check,93.9,6346.43,1,No
CUST-0884,Female,0,No,Yes,64,Yes,No,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),95.5,3026.67,9,No
CUST-0885,Male,0,No,No,61,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,84.36,7724.65,6,Yes
CUST-0886,Male,0,No,No,54,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),58.28,5556.94,8,Yes
CUST-0887,Female,0,Yes,No,58,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,80.06,7413.67,8,No
CUST-0888,Female,1,Yes,No,56,No,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,22.1,3151.95,6,No
CUST-0889,Male,0,No,No,34,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),95.71,1282.55,7,No
CUST-0890,Male,0,No,No,31,Yes,No phone service,No,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),28.16,2903.35,9,No
CUST-0891,Male,0,Yes,No,52,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,58.47,3970.61,2,No
CUST-0892,Male,0,No,No,1,Yes,No phone service,No,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),28.57,4649.04,0,Yes
CUST-0893,Male,0,Yes,No,55,Yes,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),103.38,4452.85,6,Yes
CUST-0894,Female,0,No,Yes,22,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,74.13,4758.85,7,No
CUST-0895,Female,0,No,No,40,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Credit card (automatic),88.48,7325.69,1,Yes
CUST-0896,Female,0,Yes,No,1,Yes,No,No,No,No internet service,Yes,No,No,No,One year,Yes,Mailed check,87.62,1494.82,8,No
CUST-0897,Female,0,Yes,Yes,65,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.84,2761.96,3,No
CUST-0898,Male,0,Yes,No,63,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No,One year,No,Bank transfer (automatic),31.52,7732.9,9,Yes
CUST-0899,Male,0,Yes,Yes,54,No,No phone service,No,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,85.29,4883.9,8,Yes
CUST-0900,Male,0,No,Yes,42,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,One year,Yes,Credit card (automatic),76.66,5082.99,2,No
CUST-0901,Female,0,Yes,No,21,Yes,No,DSL,No internet service,No,No,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),21.15,4168.54,7,No
CUST-0902,Female,0,No,Yes,22,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),38.55,4784.2,1,No
CUST-0903,Male,0,Yes,No,38,Yes,Yes,No,No internet service,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),45.29,1737.73,2,No
CUST-0904,Male,0,Yes,No,8,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,25.4,4765.9,0,No
CUST-0905,Female,0,No,Yes,62,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),54.18,8675.46,4,Yes
CUST-0906,Female,1,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,20.77,4932.43,3,No
CUST-0907,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),74.42,403.5,0,Yes
CUST-0908,Male,0,Yes,No,17,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),39.57,6932.65,9,No
CUST-0909,Female,1,Yes,No,13,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,47.27,3460.2,8,Yes
CUST-0910,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No internet service,One year,No,Credit card (automatic),110.87,1352.22,5,No
CUST-0911,Male,0,No,Yes,38,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),69.29,7506.4,5,No
CUST-0912,Male,0,Yes,No,45,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,45.44,1736.8,1,No
CUST-0913,Female,0,Yes,No,6,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),79.04,8012.1,6,No
CUST-0914,Female,0,Yes,Yes,35,Yes,No,No,No,Yes,Yes,No internet service,No internet service,No,Two year,No,Electronic check,38.57,3853.68,8,Yes
CUST-0915,Female,1,No,No,14,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,25.59,6466.91,5,No
CUST-0916,Female,0,No,No,61,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,20.13,4767.02,7,Yes
CUST-0917,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Mailed check,115.06,2246.03,4,No
CUST-0918,Female,0,No,No,54,Yes,Yes,No,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),91.91,5844.4,1,Yes
CUST-0919,Female,1,Yes,No,27,Yes,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,99.59,8334.6,3,Yes
CUST-0920,Male,0,Yes,No,13,No,Yes,DSL,No,Yes,No,No internet service,No internet service,No,One year,Yes,Electronic check,118.05,6699.99,0,Yes
CUST-0921,Male,0,Yes,No,31,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,113.03,5262.08,0,Yes
CUST-0922,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Two year,Yes,Electronic check,93.17,8618.63,5,No
CUST-0923,Male,0,Yes,Yes,60,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.79,2321.57,1,No
CUST-0924,Male,1,No,No,6,No,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),52.36,559.25,5,Yes
CUST-0925,Male,1,No,No,69,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),28.61,296.96,0,No
CUST-0926,Male,0,Yes,No,58,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.52,6188.19,9,No
CUST-0927,Female,1,Yes,No,49,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,76.78,7226.08,2,No
CUST-0928,Female,0,Yes,No,23,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,115.13,5531.94,8,No
CUST-0929,Male,1,No,No,34,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No,No,Two year,No,Mailed check,63.14,7875.44,1,No
CUST-0930,Male,0,No,No,26,Yes,No,No,No internet service,No,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),88.46,6077.83,7,Yes
CUST-0931,Female,0,Yes,No,47,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,One year,Yes,Credit card (automatic),76.65,3238.63,5,No
CUST-0932,Male,0,Yes,Yes,5,Yes,No,No,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),36.03,1591.68,5,No
CUST-0933,Male,0,No,No,20,Yes,Yes,No,Yes,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),78.39,8045.79,6,No
CUST-0934,Female,0,Yes,No,6,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),73.09,917.43,4,No
CUST-0935,Male,0,No,Yes,70,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),68.38,4732.23,3,No
CUST-0936,Female,0,No,No,59,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),70.37,2744.22,5,No
CUST-0937,Male,0,Yes,No,64,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),34.73,2374.43,7,No
CUST-0938,Female,0,Yes,No,18,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,One year,Yes,Electronic check,65.27,5625.14,3,No
CUST-0939,Female,0,Yes,Yes,4,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,79.78,2025.6,4,No
CUST-0940,Female,1,Yes,Yes,17,No,No,No,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,67.92,7973.88,6,No
CUST-0941,Male,0,No,No,14,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),67.85,3543.27,5,No
CUST-0942,Female,0,No,Yes,13,Yes,No,No,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,25.91,5898.97,3,No
CUST-0943,Male,0,No,No,7,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),37.46,6336.38,3,Yes
CUST-0944,Male,1,Yes,No,44,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,50.74,5947.3,9,No
CUST-0945,Male,0,No,Yes,15,Yes,No,No,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),60.77,7861.32,3,No
CUST-0946,Male,0,Yes,No,19,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),78.58,2024.68,0,No
CUST-0947,Female,0,Yes,No,63,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No,No internet service,One year,Yes,Credit card (automatic),106.06,765.13,4,No
CUST-0948,Female,1,Yes,No,35,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,34.23,499.55,7,Yes
CUST-0949,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,One year,Yes,Mailed check,19.54,7639.44,6,Yes
CUST-0950,Male,0,Yes,No,19,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,63.82,8468.08,4,No
CUST-0951,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,62.07,2644.54,2,Yes
CUST-0952,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),74.29,6039.09,0,No
CUST-0953,Female,0,Yes,No,32,Yes,No phone service,No,No,No internet service,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),102.99,95.38,6,Yes
CUST-0954,Male,0,No,No,48,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,99.84,1655.7,2,No
CUST-0955,Male,1,No,No,44,Yes,No phone service,No,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),28.2,6002.28,3,No
CUST-0956,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),113.27,590.03,4,No
CUST-0957,Male,0,Yes,No,61,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),29.26,4085.6,7,Yes
CUST-0958,Female,0,Yes,Yes,17,Yes,Yes,DSL,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),82.73,5770.55,6,No
CUST-0959,Male,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,Two year,Yes,Electronic check,86.59,6668.05,8,Yes
CUST-0960,Male,0,Yes,Yes,50,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No,No internet service,One year,No,Electronic check,87.35,3958.03,2,No
CUST-0961,Male,0,No,No,65,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No internet service,One year,Yes,Electronic check,45.07,5490.13,9,No
CUST-0962,Female,0,Yes,No,32,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),51.7,4702.6,0,No
CUST-0963,Male,0,Yes,No,36,No,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,73.97,472.12,0,Yes
CUST-0964,Male,1,No,No,13,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,No,No,One year,No,Electronic check,38.36,6467.03,9,No
CUST-0965,Male,0,No,No,70,Yes,No,No,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),20.07,1514.45,0,Yes
CUST-0966,Male,1,Yes,No,58,Yes,No phone service,No,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,75.34,294.14,1,No
CUST-0967,Female,0,No,No,14,No,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),65.46,3935.04,1,Yes
CUST-0968,Female,1,No,No,37,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,84.99,7533.47,6,No
CUST-0969,Male,0,No,No,68,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),32.96,1327.5,8,Yes
CUST-0970,Female,0,No,No,40,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,103.77,129.63,7,No
CUST-0971,Male,0,No,Yes,59,Yes,No,No,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.91,972.84,3,No
CUST-0972,Male,1,Yes,No,16,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),108.92,3175.29,1,No
CUST-0973,Male,0,Yes,No,62,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,63.85,5055.05,2,Yes
CUST-0974,Female,0,No,No,4,No,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Mailed check,74.08,1693.73,9,Yes
CUST-0975,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No,No,No internet service,No,No,Month-to-month,No,Mailed check,109.45,6980.65,4,No
CUST-0976,Female,0,Yes,No,28,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),48.59,6558.13,8,No
CUST-0977,Female,0,No,Yes,66,No,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,One year,Yes,Mailed check,36.55,6059.49,7,No
CUST-0978,Female,0,Yes,No,31,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),63.47,4250.21,2,No
CUST-0979,Female,0,No,No,3,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),42.93,3188.81,8,Yes
CUST-0980,Female,0,No,No,8,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),71.84,3278.84,9,No
CUST-0981,Female,0,Yes,Yes,24,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),46.08,4385.66,2,Yes
CUST-0982,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Mailed check,106.18,689.25,9,Yes
